Customer_ID,Signup_Date,Segment
2397,2023-02-28 05:00:00,Regular
2398,2023-02-28 06:00:00,Regular
2399,2023-02-28 07:00:00,Regular
2400,2023-02-28 08:00:00,Regular
2401,2023-02-28 09:00:00,Premium
2402,2023-02-28 10:00:00,Regular
2403,2023-02-28 11:00:00,Regular
2404,2023-02-28 12:00:00,Regular
2405,2023-02-28 13:00:00,Regular
2406,2023-02-28 14:00:00,Regular
2407,2023-02-28 15:00:00,Regular
2408,2023-02-28 16:00:00,Regular
2409,2023-02-28 17:00:00,Regular
2410,2023-02-28 18:00:00,Regular
2411,2023-02-28 19:00:00,Premium
2412,2023-02-28 20:00:00,Regular
2413,2023-02-28 21:00:00,Regular
2414,2023-02-28 22:00:00,Regular
2415,2023-02-28 23:00:00,Regular
2416,2023-03-01 00:00:00,Premium
2417,2023-03-01 01:00:00,Regular
2418,2023-03-01 02:00:00,Premium
2419,2023-03-01 03:00:00,Regular
2420,2023-03-01 04:00:00,Premium
2421,2023-03-01 05:00:00,Regular
2422,2023-03-01 06:00:00,Regular
2423,2023-03-01 07:00:00,Regular
2424,2023-03-01 08:00:00,Regular
2425,2023-03-01 09:00:00,Regular
2426,2023-03-01 10:00:00,Premium
2427,2023-03-01 11:00:00,Regular
2428,2023-03-01 12:00:00,Regular
2429,2023-03-01 13:00:00,Premium
2430,2023-03-01 14:00:00,Regular
2431,2023-03-01 15:00:00,Regular
2432,2023-03-01 16:00:00,Regular
2433,2023-03-01 17:00:00,Regular
2434,2023-03-01 18:00:00,Premium
2435,2023-03-01 19:00:00,Premium
2436,2023-03-01 20:00:00,Regular
2437,2023-03-01 21:00:00,Regular
2438,2023-03-01 22:00:00,Regular
2439,2023-03-01 23:00:00,Premium
2440,2023-03-02 00:00:00,Regular
2441,2023-03-02 01:00:00,Regular
2442,2023-03-02 02:00:00,Regular
2443,2023-03-02 03:00:00,Regular
2444,2023-03-02 04:00:00,Regular
2445,2023-03-02 05:00:00,Premium
2446,2023-03-02 06:00:00,Regular
2447,2023-03-02 07:00:00,Premium
2448,2023-03-02 08:00:00,Regular
2449,2023-03-02 09:00:00,Premium
2450,2023-03-02 10:00:00,Regular
2451,2023-03-02 11:00:00,Regular
2452,2023-03-02 12:00:00,Regular
2453,2023-03-02 13:00:00,Regular
2454,2023-03-02 14:00:00,Premium
2455,2023-03-02 15:00:00,Regular
2456,2023-03-02 16:00:00,Regular
2457,2023-03-02 17:00:00,Premium
2458,2023-03-02 18:00:00,Premium
2459,2023-03-02 19:00:00,Regular
2460,2023-03-02 20:00:00,Premium
2461,2023-03-02 21:00:00,Regular
2462,2023-03-02 22:00:00,Regular
2463,2023-03-02 23:00:00,Regular
2464,2023-03-03 00:00:00,Regular
2465,2023-03-03 01:00:00,Regular
2466,2023-03-03 02:00:00,Regular
2467,2023-03-03 03:00:00,Regular
2468,2023-03-03 04:00:00,Premium
2469,2023-03-03 05:00:00,Regular
2470,2023-03-03 06:00:00,Premium
2471,2023-03-03 07:00:00,Regular
2472,2023-03-03 08:00:00,Regular
2473,2023-03-03 09:00:00,Regular
2474,2023-03-03 10:00:00,Regular
2475,2023-03-03 11:00:00,Premium
2476,2023-03-03 12:00:00,Regular
2477,2023-03-03 13:00:00,Regular
2478,2023-03-03 14:00:00,Premium
2479,2023-03-03 15:00:00,Regular
2480,2023-03-03 16:00:00,Regular
2481,2023-03-03 17:00:00,Regular
2482,2023-03-03 18:00:00,Premium
2483,2023-03-03 19:00:00,Premium
2484,2023-03-03 20:00:00,Regular
2485,2023-03-03 21:00:00,Regular
2486,2023-03-03 22:00:00,Premium
2487,2023-03-03 23:00:00,Regular
2488,2023-03-04 00:00:00,Premium
2489,2023-03-04 01:00:00,Regular
2490,2023-03-04 02:00:00,Premium
2491,2023-03-04 03:00:00,Regular
2492,2023-03-04 04:00:00,Regular
2493,2023-03-04 05:00:00,Regular
2494,2023-03-04 06:00:00,Regular
2495,2023-03-04 07:00:00,Premium
2496,2023-03-04 08:00:00,Regular
2497,2023-03-04 09:00:00,Premium
2498,2023-03-04 10:00:00,Regular
2499,2023-03-04 11:00:00,Regular
2500,2023-03-04 12:00:00,Regular
2501,2023-03-04 13:00:00,Regular
2502,2023-03-04 14:00:00,Regular
2503,2023-03-04 15:00:00,Regular
2504,2023-03-04 16:00:00,Regular
2505,2023-03-04 17:00:00,Regular
2506,2023-03-04 18:00:00,Premium
2507,2023-03-04 19:00:00,Regular
2508,2023-03-04 20:00:00,Regular
2509,2023-03-04 21:00:00,Regular
2510,2023-03-04 22:00:00,Premium
2511,2023-03-04 23:00:00,Regular
2512,2023-03-05 00:00:00,Regular
2513,2023-03-05 01:00:00,Regular
2514,2023-03-05 02:00:00,Regular
2515,2023-03-05 03:00:00,Regular
2516,2023-03-05 04:00:00,Premium
2517,2023-03-05 05:00:00,Regular
2518,2023-03-05 06:00:00,Regular
2519,2023-03-05 07:00:00,Regular
2520,2023-03-05 08:00:00,Premium
2521,2023-03-05 09:00:00,Regular
2522,2023-03-05 10:00:00,Regular
2523,2023-03-05 11:00:00,Regular
2524,2023-03-05 12:00:00,Regular
2525,2023-03-05 13:00:00,Regular
2526,2023-03-05 14:00:00,Regular
2527,2023-03-05 15:00:00,Regular
2528,2023-03-05 16:00:00,Regular
2529,2023-03-05 17:00:00,Regular
2530,2023-03-05 18:00:00,Regular
2531,2023-03-05 19:00:00,Premium
2532,2023-03-05 20:00:00,Regular
2533,2023-03-05 21:00:00,Regular
2534,2023-03-05 22:00:00,Regular
2535,2023-03-05 23:00:00,Regular
2536,2023-03-06 00:00:00,Premium
2537,2023-03-06 01:00:00,Premium
2538,2023-03-06 02:00:00,Regular
2539,2023-03-06 03:00:00,Regular
2540,2023-03-06 04:00:00,Regular
2541,2023-03-06 05:00:00,Premium
2542,2023-03-06 06:00:00,Regular
2543,2023-03-06 07:00:00,Regular
2544,2023-03-06 08:00:00,Regular
2545,2023-03-06 09:00:00,Premium
2546,2023-03-06 10:00:00,Regular
2547,2023-03-06 11:00:00,Regular
2548,2023-03-06 12:00:00,Regular
2549,2023-03-06 13:00:00,Regular
2550,2023-03-06 14:00:00,Regular
2551,2023-03-06 15:00:00,Premium
2552,2023-03-06 16:00:00,Premium
2553,2023-03-06 17:00:00,Regular
2554,2023-03-06 18:00:00,Premium
2555,2023-03-06 19:00:00,Regular
2556,2023-03-06 20:00:00,Regular
2557,2023-03-06 21:00:00,Premium
2558,2023-03-06 22:00:00,Regular
2559,2023-03-06 23:00:00,Regular
2560,2023-03-07 00:00:00,Premium
2561,2023-03-07 01:00:00,Regular
2562,2023-03-07 02:00:00,Regular
2563,2023-03-07 03:00:00,Premium
2564,2023-03-07 04:00:00,Regular
2565,2023-03-07 05:00:00,Regular
2566,2023-03-07 06:00:00,Regular
2567,2023-03-07 07:00:00,Regular
2568,2023-03-07 08:00:00,Regular
2569,2023-03-07 09:00:00,Regular
2570,2023-03-07 10:00:00,Regular
2571,2023-03-07 11:00:00,Regular
2572,2023-03-07 12:00:00,Regular
2573,2023-03-07 13:00:00,Regular
2574,2023-03-07 14:00:00,Premium
2575,2023-03-07 15:00:00,Regular
2576,2023-03-07 16:00:00,Premium
2577,2023-03-07 17:00:00,Regular
2578,2023-03-07 18:00:00,Regular
2579,2023-03-07 19:00:00,Regular
2580,2023-03-07 20:00:00,Regular
2581,2023-03-07 21:00:00,Regular
2582,2023-03-07 22:00:00,Regular
2583,2023-03-07 23:00:00,Premium
2584,2023-03-08 00:00:00,Regular
2585,2023-03-08 01:00:00,Premium
2586,2023-03-08 02:00:00,Regular
2587,2023-03-08 03:00:00,Regular
2588,2023-03-08 04:00:00,Regular
2589,2023-03-08 05:00:00,Regular
2590,2023-03-08 06:00:00,Premium
2591,2023-03-08 07:00:00,Regular
2592,2023-03-08 08:00:00,Regular
2593,2023-03-08 09:00:00,Regular
2594,2023-03-08 10:00:00,Regular
2595,2023-03-08 11:00:00,Premium
2596,2023-03-08 12:00:00,Regular
2597,2023-03-08 13:00:00,Regular
2598,2023-03-08 14:00:00,Regular
2599,2023-03-08 15:00:00,Premium
2600,2023-03-08 16:00:00,Regular
2601,2023-03-08 17:00:00,Regular
2602,2023-03-08 18:00:00,Regular
2603,2023-03-08 19:00:00,Premium
2604,2023-03-08 20:00:00,Regular
2605,2023-03-08 21:00:00,Regular
2606,2023-03-08 22:00:00,Regular
2607,2023-03-08 23:00:00,Regular
2608,2023-03-09 00:00:00,Regular
2609,2023-03-09 01:00:00,Regular
2610,2023-03-09 02:00:00,Regular
2611,2023-03-09 03:00:00,Regular
2612,2023-03-09 04:00:00,Regular
2613,2023-03-09 05:00:00,Regular
2614,2023-03-09 06:00:00,Premium
2615,2023-03-09 07:00:00,Premium
2616,2023-03-09 08:00:00,Regular
2617,2023-03-09 09:00:00,Regular
2618,2023-03-09 10:00:00,Premium
2619,2023-03-09 11:00:00,Regular
2620,2023-03-09 12:00:00,Regular
2621,2023-03-09 13:00:00,Premium
2622,2023-03-09 14:00:00,Regular
2623,2023-03-09 15:00:00,Regular
2624,2023-03-09 16:00:00,Regular
2625,2023-03-09 17:00:00,Regular
2626,2023-03-09 18:00:00,Regular
2627,2023-03-09 19:00:00,Premium
2628,2023-03-09 20:00:00,Regular
2629,2023-03-09 21:00:00,Regular
2630,2023-03-09 22:00:00,Premium
2631,2023-03-09 23:00:00,Regular
2632,2023-03-10 00:00:00,Regular
2633,2023-03-10 01:00:00,Regular
2634,2023-03-10 02:00:00,Premium
2635,2023-03-10 03:00:00,Regular
2636,2023-03-10 04:00:00,Regular
2637,2023-03-10 05:00:00,Regular
2638,2023-03-10 06:00:00,Regular
2639,2023-03-10 07:00:00,Regular
2640,2023-03-10 08:00:00,Regular
2641,2023-03-10 09:00:00,Regular
2642,2023-03-10 10:00:00,Regular
2643,2023-03-10 11:00:00,Regular
2644,2023-03-10 12:00:00,Regular
2645,2023-03-10 13:00:00,Regular
2646,2023-03-10 14:00:00,Premium
2647,2023-03-10 15:00:00,Premium
2648,2023-03-10 16:00:00,Premium
2649,2023-03-10 17:00:00,Regular
2650,2023-03-10 18:00:00,Regular
2651,2023-03-10 19:00:00,Regular
2652,2023-03-10 20:00:00,Regular
2653,2023-03-10 21:00:00,Regular
2654,2023-03-10 22:00:00,Regular
2655,2023-03-10 23:00:00,Regular
2656,2023-03-11 00:00:00,Regular
2657,2023-03-11 01:00:00,Regular
2658,2023-03-11 02:00:00,Regular
2659,2023-03-11 03:00:00,Regular
2660,2023-03-11 04:00:00,Regular
2661,2023-03-11 05:00:00,Premium
2662,2023-03-11 06:00:00,Regular
2663,2023-03-11 07:00:00,Regular
2664,2023-03-11 08:00:00,Premium
2665,2023-03-11 09:00:00,Regular
2666,2023-03-11 10:00:00,Regular
2667,2023-03-11 11:00:00,Regular
2668,2023-03-11 12:00:00,Regular
2669,2023-03-11 13:00:00,Regular
2670,2023-03-11 14:00:00,Regular
2671,2023-03-11 15:00:00,Regular
2672,2023-03-11 16:00:00,Premium
2673,2023-03-11 17:00:00,Regular
2674,2023-03-11 18:00:00,Regular
2675,2023-03-11 19:00:00,Regular
2676,2023-03-11 20:00:00,Regular
2677,2023-03-11 21:00:00,Premium
2678,2023-03-11 22:00:00,Regular
2679,2023-03-11 23:00:00,Premium
2680,2023-03-12 00:00:00,Regular
2681,2023-03-12 01:00:00,Premium
2682,2023-03-12 02:00:00,Regular
2683,2023-03-12 03:00:00,Regular
2684,2023-03-12 04:00:00,Regular
2685,2023-03-12 05:00:00,Regular
2686,2023-03-12 06:00:00,Regular
2687,2023-03-12 07:00:00,Premium
2688,2023-03-12 08:00:00,Regular
2689,2023-03-12 09:00:00,Regular
2690,2023-03-12 10:00:00,Regular
2691,2023-03-12 11:00:00,Regular
2692,2023-03-12 12:00:00,Premium
2693,2023-03-12 13:00:00,Regular
2694,2023-03-12 14:00:00,Regular
2695,2023-03-12 15:00:00,Regular
2696,2023-03-12 16:00:00,Regular
2697,2023-03-12 17:00:00,Regular
2698,2023-03-12 18:00:00,Regular
2699,2023-03-12 19:00:00,Regular
2700,2023-03-12 20:00:00,Regular
2701,2023-03-12 21:00:00,Regular
2702,2023-03-12 22:00:00,Regular
2703,2023-03-12 23:00:00,Regular
2704,2023-03-13 00:00:00,Regular
2705,2023-03-13 01:00:00,Regular
2706,2023-03-13 02:00:00,Regular
2707,2023-03-13 03:00:00,Regular
2708,2023-03-13 04:00:00,Regular
2709,2023-03-13 05:00:00,Premium
2710,2023-03-13 06:00:00,Regular
2711,2023-03-13 07:00:00,Regular
2712,2023-03-13 08:00:00,Regular
2713,2023-03-13 09:00:00,Regular
2714,2023-03-13 10:00:00,Premium
2715,2023-03-13 11:00:00,Premium
2716,2023-03-13 12:00:00,Regular
2717,2023-03-13 13:00:00,Regular
2718,2023-03-13 14:00:00,Regular
2719,2023-03-13 15:00:00,Regular
2720,2023-03-13 16:00:00,Regular
2721,2023-03-13 17:00:00,Premium
2722,2023-03-13 18:00:00,Regular
2723,2023-03-13 19:00:00,Premium
2724,2023-03-13 20:00:00,Premium
2725,2023-03-13 21:00:00,Premium
2726,2023-03-13 22:00:00,Regular
2727,2023-03-13 23:00:00,Regular
2728,2023-03-14 00:00:00,Regular
2729,2023-03-14 01:00:00,Regular
2730,2023-03-14 02:00:00,Regular
2731,2023-03-14 03:00:00,Regular
2732,2023-03-14 04:00:00,Regular
2733,2023-03-14 05:00:00,Regular
2734,2023-03-14 06:00:00,Regular
2735,2023-03-14 07:00:00,Regular
2736,2023-03-14 08:00:00,Regular
2737,2023-03-14 09:00:00,Regular
2738,2023-03-14 10:00:00,Regular
2739,2023-03-14 11:00:00,Premium
2740,2023-03-14 12:00:00,Regular
2741,2023-03-14 13:00:00,Regular
2742,2023-03-14 14:00:00,Regular
2743,2023-03-14 15:00:00,Regular
2744,2023-03-14 16:00:00,Regular
2745,2023-03-14 17:00:00,Premium
2746,2023-03-14 18:00:00,Premium
2747,2023-03-14 19:00:00,Regular
2748,2023-03-14 20:00:00,Regular
2749,2023-03-14 21:00:00,Regular
2750,2023-03-14 22:00:00,Regular
2751,2023-03-14 23:00:00,Regular
2752,2023-03-15 00:00:00,Regular
2753,2023-03-15 01:00:00,Regular
2754,2023-03-15 02:00:00,Regular
2755,2023-03-15 03:00:00,Regular
2756,2023-03-15 04:00:00,Regular
2757,2023-03-15 05:00:00,Regular
2758,2023-03-15 06:00:00,Regular
2759,2023-03-15 07:00:00,Regular
2760,2023-03-15 08:00:00,Regular
2761,2023-03-15 09:00:00,Regular
2762,2023-03-15 10:00:00,Regular
2763,2023-03-15 11:00:00,Regular
2764,2023-03-15 12:00:00,Regular
2765,2023-03-15 13:00:00,Regular
2766,2023-03-15 14:00:00,Regular
2767,2023-03-15 15:00:00,Regular
2768,2023-03-15 16:00:00,Regular
2769,2023-03-15 17:00:00,Regular
2770,2023-03-15 18:00:00,Regular
2771,2023-03-15 19:00:00,Premium
2772,2023-03-15 20:00:00,Regular
2773,2023-03-15 21:00:00,Regular
2774,2023-03-15 22:00:00,Regular
2775,2023-03-15 23:00:00,Regular
2776,2023-03-16 00:00:00,Regular
2777,2023-03-16 01:00:00,Premium
2778,2023-03-16 02:00:00,Regular
2779,2023-03-16 03:00:00,Regular
2780,2023-03-16 04:00:00,Regular
2781,2023-03-16 05:00:00,Regular
2782,2023-03-16 06:00:00,Premium
2783,2023-03-16 07:00:00,Regular
2784,2023-03-16 08:00:00,Regular
2785,2023-03-16 09:00:00,Premium
2786,2023-03-16 10:00:00,Regular
2787,2023-03-16 11:00:00,Regular
2788,2023-03-16 12:00:00,Premium
2789,2023-03-16 13:00:00,Regular
2790,2023-03-16 14:00:00,Regular
2791,2023-03-16 15:00:00,Regular
2792,2023-03-16 16:00:00,Regular
2793,2023-03-16 17:00:00,Regular
2794,2023-03-16 18:00:00,Regular
2795,2023-03-16 19:00:00,Premium
2796,2023-03-16 20:00:00,Premium
2797,2023-03-16 21:00:00,Premium
2798,2023-03-16 22:00:00,Regular
2799,2023-03-16 23:00:00,Premium
2800,2023-03-17 00:00:00,Regular
2801,2023-03-17 01:00:00,Regular
2802,2023-03-17 02:00:00,Regular
2803,2023-03-17 03:00:00,Regular
2804,2023-03-17 04:00:00,Regular
2805,2023-03-17 05:00:00,Premium
2806,2023-03-17 06:00:00,Regular
2807,2023-03-17 07:00:00,Regular
2808,2023-03-17 08:00:00,Regular
2809,2023-03-17 09:00:00,Premium
2810,2023-03-17 10:00:00,Regular
2811,2023-03-17 11:00:00,Regular
2812,2023-03-17 12:00:00,Regular
2813,2023-03-17 13:00:00,Regular
2814,2023-03-17 14:00:00,Premium
2815,2023-03-17 15:00:00,Regular
2816,2023-03-17 16:00:00,Regular
2817,2023-03-17 17:00:00,Regular
2818,2023-03-17 18:00:00,Premium
2819,2023-03-17 19:00:00,Regular
2820,2023-03-17 20:00:00,Regular
2821,2023-03-17 21:00:00,Regular
2822,2023-03-17 22:00:00,Regular
2823,2023-03-17 23:00:00,Premium
2824,2023-03-18 00:00:00,Premium
2825,2023-03-18 01:00:00,Premium
2826,2023-03-18 02:00:00,Premium
2827,2023-03-18 03:00:00,Premium
2828,2023-03-18 04:00:00,Regular
2829,2023-03-18 05:00:00,Premium
2830,2023-03-18 06:00:00,Regular
2831,2023-03-18 07:00:00,Regular
2832,2023-03-18 08:00:00,Regular
2833,2023-03-18 09:00:00,Premium
2834,2023-03-18 10:00:00,Regular
2835,2023-03-18 11:00:00,Premium
2836,2023-03-18 12:00:00,Regular
2837,2023-03-18 13:00:00,Regular
2838,2023-03-18 14:00:00,Regular
2839,2023-03-18 15:00:00,Regular
2840,2023-03-18 16:00:00,Regular
2841,2023-03-18 17:00:00,Regular
2842,2023-03-18 18:00:00,Premium
2843,2023-03-18 19:00:00,Regular
2844,2023-03-18 20:00:00,Regular
2845,2023-03-18 21:00:00,Regular
2846,2023-03-18 22:00:00,Regular
2847,2023-03-18 23:00:00,Regular
2848,2023-03-19 00:00:00,Regular
2849,2023-03-19 01:00:00,Regular
2850,2023-03-19 02:00:00,Regular
2851,2023-03-19 03:00:00,Regular
2852,2023-03-19 04:00:00,Premium
2853,2023-03-19 05:00:00,Regular
2854,2023-03-19 06:00:00,Regular
2855,2023-03-19 07:00:00,Regular
2856,2023-03-19 08:00:00,Regular
2857,2023-03-19 09:00:00,Regular
2858,2023-03-19 10:00:00,Regular
2859,2023-03-19 11:00:00,Regular
2860,2023-03-19 12:00:00,Regular
2861,2023-03-19 13:00:00,Premium
2862,2023-03-19 14:00:00,Premium
2863,2023-03-19 15:00:00,Premium
2864,2023-03-19 16:00:00,Regular
2865,2023-03-19 17:00:00,Regular
2866,2023-03-19 18:00:00,Regular
2867,2023-03-19 19:00:00,Regular
2868,2023-03-19 20:00:00,Regular
2869,2023-03-19 21:00:00,Regular
2870,2023-03-19 22:00:00,Regular
2871,2023-03-19 23:00:00,Premium
2872,2023-03-20 00:00:00,Regular
2873,2023-03-20 01:00:00,Regular
2874,2023-03-20 02:00:00,Regular
2875,2023-03-20 03:00:00,Regular
2876,2023-03-20 04:00:00,Regular
2877,2023-03-20 05:00:00,Regular
2878,2023-03-20 06:00:00,Regular
2879,2023-03-20 07:00:00,Regular
2880,2023-03-20 08:00:00,Regular
2881,2023-03-20 09:00:00,Regular
2882,2023-03-20 10:00:00,Regular
2883,2023-03-20 11:00:00,Regular
2884,2023-03-20 12:00:00,Regular
2885,2023-03-20 13:00:00,Premium
2886,2023-03-20 14:00:00,Regular
2887,2023-03-20 15:00:00,Regular
2888,2023-03-20 16:00:00,Premium
2889,2023-03-20 17:00:00,Premium
2890,2023-03-20 18:00:00,Premium
2891,2023-03-20 19:00:00,Regular
2892,2023-03-20 20:00:00,Regular
2893,2023-03-20 21:00:00,Regular
2894,2023-03-20 22:00:00,Regular
2895,2023-03-20 23:00:00,Premium
2896,2023-03-21 00:00:00,Regular
2897,2023-03-21 01:00:00,Premium
2898,2023-03-21 02:00:00,Regular
2899,2023-03-21 03:00:00,Regular
2900,2023-03-21 04:00:00,Premium
2901,2023-03-21 05:00:00,Regular
2902,2023-03-21 06:00:00,Premium
2903,2023-03-21 07:00:00,Regular
2904,2023-03-21 08:00:00,Regular
2905,2023-03-21 09:00:00,Regular
2906,2023-03-21 10:00:00,Premium
2907,2023-03-21 11:00:00,Regular
2908,2023-03-21 12:00:00,Regular
2909,2023-03-21 13:00:00,Regular
2910,2023-03-21 14:00:00,Regular
2911,2023-03-21 15:00:00,Regular
2912,2023-03-21 16:00:00,Regular
2913,2023-03-21 17:00:00,Regular
2914,2023-03-21 18:00:00,Regular
2915,2023-03-21 19:00:00,Premium
2916,2023-03-21 20:00:00,Regular
2917,2023-03-21 21:00:00,Premium
2918,2023-03-21 22:00:00,Regular
2919,2023-03-21 23:00:00,Premium
2920,2023-03-22 00:00:00,Regular
2921,2023-03-22 01:00:00,Regular
2922,2023-03-22 02:00:00,Premium
2923,2023-03-22 03:00:00,Regular
2924,2023-03-22 04:00:00,Regular
2925,2023-03-22 05:00:00,Premium
2926,2023-03-22 06:00:00,Regular
2927,2023-03-22 07:00:00,Premium
2928,2023-03-22 08:00:00,Regular
2929,2023-03-22 09:00:00,Regular
2930,2023-03-22 10:00:00,Regular
2931,2023-03-22 11:00:00,Regular
2932,2023-03-22 12:00:00,Regular
2933,2023-03-22 13:00:00,Regular
2934,2023-03-22 14:00:00,Regular
2935,2023-03-22 15:00:00,Regular
2936,2023-03-22 16:00:00,Regular
2937,2023-03-22 17:00:00,Premium
2938,2023-03-22 18:00:00,Regular
2939,2023-03-22 19:00:00,Regular
2940,2023-03-22 20:00:00,Premium
2941,2023-03-22 21:00:00,Regular
2942,2023-03-22 22:00:00,Premium
2943,2023-03-22 23:00:00,Regular
2944,2023-03-23 00:00:00,Regular
2945,2023-03-23 01:00:00,Regular
2946,2023-03-23 02:00:00,Regular
2947,2023-03-23 03:00:00,Premium
2948,2023-03-23 04:00:00,Regular
2949,2023-03-23 05:00:00,Regular
2950,2023-03-23 06:00:00,Regular
2951,2023-03-23 07:00:00,Regular
2952,2023-03-23 08:00:00,Regular
2953,2023-03-23 09:00:00,Regular
2954,2023-03-23 10:00:00,Premium
2955,2023-03-23 11:00:00,Premium
2956,2023-03-23 12:00:00,Regular
2957,2023-03-23 13:00:00,Regular
2958,2023-03-23 14:00:00,Regular
2959,2023-03-23 15:00:00,Regular
2960,2023-03-23 16:00:00,Regular
2961,2023-03-23 17:00:00,Regular
2962,2023-03-23 18:00:00,Regular
2963,2023-03-23 19:00:00,Premium
2964,2023-03-23 20:00:00,Premium
2965,2023-03-23 21:00:00,Regular
2966,2023-03-23 22:00:00,Regular
2967,2023-03-23 23:00:00,Regular
2968,2023-03-24 00:00:00,Regular
2969,2023-03-24 01:00:00,Regular
2970,2023-03-24 02:00:00,Regular
2971,2023-03-24 03:00:00,Premium
2972,2023-03-24 04:00:00,Premium
2973,2023-03-24 05:00:00,Regular
2974,2023-03-24 06:00:00,Regular
2975,2023-03-24 07:00:00,Regular
2976,2023-03-24 08:00:00,Premium
2977,2023-03-24 09:00:00,Premium
2978,2023-03-24 10:00:00,Regular
2979,2023-03-24 11:00:00,Regular
2980,2023-03-24 12:00:00,Regular
2981,2023-03-24 13:00:00,Regular
2982,2023-03-24 14:00:00,Regular
2983,2023-03-24 15:00:00,Regular
2984,2023-03-24 16:00:00,Regular
2985,2023-03-24 17:00:00,Regular
2986,2023-03-24 18:00:00,Premium
2987,2023-03-24 19:00:00,Regular
2988,2023-03-24 20:00:00,Regular
2989,2023-03-24 21:00:00,Regular
2990,2023-03-24 22:00:00,Regular
2991,2023-03-24 23:00:00,Regular
2992,2023-03-25 00:00:00,Regular
2993,2023-03-25 01:00:00,Premium
2994,2023-03-25 02:00:00,Regular
2995,2023-03-25 03:00:00,Regular
2996,2023-03-25 04:00:00,Regular
2997,2023-03-25 05:00:00,Regular
2998,2023-03-25 06:00:00,Premium
2999,2023-03-25 07:00:00,Regular
3000,2023-03-25 08:00:00,Regular
3001,2023-03-25 09:00:00,Regular
3002,2023-03-25 10:00:00,Regular
3003,2023-03-25 11:00:00,Premium
3004,2023-03-25 12:00:00,Regular
3005,2023-03-25 13:00:00,Regular
3006,2023-03-25 14:00:00,Premium
3007,2023-03-25 15:00:00,Regular
3008,2023-03-25 16:00:00,Regular
3009,2023-03-25 17:00:00,Regular
3010,2023-03-25 18:00:00,Regular
3011,2023-03-25 19:00:00,Regular
3012,2023-03-25 20:00:00,Regular
3013,2023-03-25 21:00:00,Regular
3014,2023-03-25 22:00:00,Regular
3015,2023-03-25 23:00:00,Regular
3016,2023-03-26 00:00:00,Regular
3017,2023-03-26 01:00:00,Premium
3018,2023-03-26 02:00:00,Regular
3019,2023-03-26 03:00:00,Premium
3020,2023-03-26 04:00:00,Regular
3021,2023-03-26 05:00:00,Regular
3022,2023-03-26 06:00:00,Regular
3023,2023-03-26 07:00:00,Premium
3024,2023-03-26 08:00:00,Regular
3025,2023-03-26 09:00:00,Regular
3026,2023-03-26 10:00:00,Premium
3027,2023-03-26 11:00:00,Premium
3028,2023-03-26 12:00:00,Regular
3029,2023-03-26 13:00:00,Premium
3030,2023-03-26 14:00:00,Regular
3031,2023-03-26 15:00:00,Regular
3032,2023-03-26 16:00:00,Regular
3033,2023-03-26 17:00:00,Regular
3034,2023-03-26 18:00:00,Regular
3035,2023-03-26 19:00:00,Regular
3036,2023-03-26 20:00:00,Regular
3037,2023-03-26 21:00:00,Regular
3038,2023-03-26 22:00:00,Premium
3039,2023-03-26 23:00:00,Regular
3040,2023-03-27 00:00:00,Premium
3041,2023-03-27 01:00:00,Premium
3042,2023-03-27 02:00:00,Premium
3043,2023-03-27 03:00:00,Premium
3044,2023-03-27 04:00:00,Regular
3045,2023-03-27 05:00:00,Regular
3046,2023-03-27 06:00:00,Regular
3047,2023-03-27 07:00:00,Regular
3048,2023-03-27 08:00:00,Regular
3049,2023-03-27 09:00:00,Regular
3050,2023-03-27 10:00:00,Premium
3051,2023-03-27 11:00:00,Premium
3052,2023-03-27 12:00:00,Regular
3053,2023-03-27 13:00:00,Regular
3054,2023-03-27 14:00:00,Regular
3055,2023-03-27 15:00:00,Premium
3056,2023-03-27 16:00:00,Regular
3057,2023-03-27 17:00:00,Regular
3058,2023-03-27 18:00:00,Regular
3059,2023-03-27 19:00:00,Regular
3060,2023-03-27 20:00:00,Premium
3061,2023-03-27 21:00:00,Regular
3062,2023-03-27 22:00:00,Regular
3063,2023-03-27 23:00:00,Premium
3064,2023-03-28 00:00:00,Premium
3065,2023-03-28 01:00:00,Premium
3066,2023-03-28 02:00:00,Regular
3067,2023-03-28 03:00:00,Regular
3068,2023-03-28 04:00:00,Regular
3069,2023-03-28 05:00:00,Regular
3070,2023-03-28 06:00:00,Regular
3071,2023-03-28 07:00:00,Regular
3072,2023-03-28 08:00:00,Regular
3073,2023-03-28 09:00:00,Premium
3074,2023-03-28 10:00:00,Regular
3075,2023-03-28 11:00:00,Premium
3076,2023-03-28 12:00:00,Regular
3077,2023-03-28 13:00:00,Regular
3078,2023-03-28 14:00:00,Regular
3079,2023-03-28 15:00:00,Regular
3080,2023-03-28 16:00:00,Regular
3081,2023-03-28 17:00:00,Premium
3082,2023-03-28 18:00:00,Regular
3083,2023-03-28 19:00:00,Premium
3084,2023-03-28 20:00:00,Regular
3085,2023-03-28 21:00:00,Premium
3086,2023-03-28 22:00:00,Regular
3087,2023-03-28 23:00:00,Premium
3088,2023-03-29 00:00:00,Regular
3089,2023-03-29 01:00:00,Regular
3090,2023-03-29 02:00:00,Premium
3091,2023-03-29 03:00:00,Regular
3092,2023-03-29 04:00:00,Regular
3093,2023-03-29 05:00:00,Premium
3094,2023-03-29 06:00:00,Regular
3095,2023-03-29 07:00:00,Regular
