Trip_ID,Customer_ID,Driver_ID,Request_Time,Pickup_Time,Drop_Time,Pickup_Location,Drop_Location,Distance_km,Fare,Trip_Status
101133,3593,703,2024-02-17 05:00:00,2024-02-17 05:08:00,2024-02-17 05:28:00,Uttara,Uttara,10.27,287.6014499549921,Completed
101134,4845,467,2024-02-17 06:00:00,2024-02-17 06:14:00,2024-02-17 06:49:00,Uttara,Banani,9.58,210.89847378358832,Completed
101135,3100,785,2024-02-17 07:00:00,2024-02-17 07:09:00,2024-02-17 08:06:00,Mirpur,Mirpur,8.43,286.531059167742,Completed
101136,2473,207,2024-02-17 08:00:00,,2024-02-17 09:09:00,Uttara,Gulshan,10.56,352.89216497830967,Completed
101137,1204,707,2024-02-17 09:00:00,2024-02-17 09:10:00,2024-02-17 09:39:00,Gulshan,Uttara,9.92,226.67148056929992,Completed
101138,3173,675,2024-02-17 10:00:00,2024-02-17 10:08:00,2024-02-17 10:56:00,Mirpur,Uttara,13.34,335.5232010871313,Completed
101139,4818,496,2024-02-17 11:00:00,,2024-02-17 11:38:00,Dhanmondi,Gulshan,9.2,268.66200251557314,completed
101140,1042,363,2024-02-17 12:00:00,2024-02-17 12:16:00,2024-02-17 12:46:00,Gulshan,Mirpur,11.9,255.07998800410425,Cancelled
101141,4823,684,2024-02-17 13:00:00,2024-02-17 13:03:00,2024-02-17 13:44:00,Mirpur,Gulshan,4.48,113.42695757900535,Completed
101142,2906,796,2024-02-17 14:00:00,2024-02-17 14:24:00,2024-02-17 15:16:00,Mirpur,Dhanmondi,10.49,249.31251833097062,Completed
101143,3158,271,2024-02-17 15:00:00,2024-02-17 15:21:00,2024-02-17 15:58:00,Banani,Banani,13.63,459.7773951861286,Completed
101144,1760,766,2024-02-17 16:00:00,2024-02-17 16:13:00,2024-02-17 16:45:00,Mirpur,Banani,6.4,209.8410210837637,CANCELLED
101145,4734,758,2024-02-17 17:00:00,2024-02-17 17:02:00,2024-02-17 17:15:00,Gulshan,Mirpur,11.91,341.7871192273252,Completed
101146,4254,437,2024-02-17 18:00:00,2024-02-17 18:24:00,2024-02-17 18:40:00,Uttara,Gulshan,11.15,310.02792484177075,Completed
101147,3895,303,2024-02-17 19:00:00,2024-02-17 19:23:00,2024-02-17 19:32:00,Gulshan,Uttara,1.83,62.14842306027116,Completed
101148,3142,409,2024-02-17 20:00:00,2024-02-17 20:09:00,2024-02-17 21:07:00,Dhanmondi,Uttara,9.14,310.6358490463956,Completed
101149,2994,753,2024-02-17 21:00:00,2024-02-17 21:06:00,2024-02-17 22:02:00,Mirpur,Uttara,2.82,97.40266430237523,Completed
101150,4445,667,2024-02-17 22:00:00,2024-02-17 22:16:00,2024-02-17 23:14:00,Mirpur,Dhanmondi,14.54,318.1451346239957,Completed
101151,2935,653,2024-02-17 23:00:00,2024-02-17 23:02:00,2024-02-17 23:34:00,Mirpur,Dhanmondi,12.36,276.96741811549174,completed
101152,4591,467,2024-02-18 00:00:00,2024-02-18 00:02:00,2024-02-18 00:41:00,Mirpur,Uttara,2.54,76.58366821970368,Cancelled
101153,1899,585,2024-02-18 01:00:00,2024-02-18 01:11:00,2024-02-18 01:20:00,Banani,Mirpur,2.7,75.92809630269872,Completed
101154,1359,586,2024-02-18 02:00:00,2024-02-18 02:23:00,2024-02-18 03:01:00,Banani,Dhanmondi,9.32,188.9815335040744,Completed
101155,3947,458,2024-02-18 03:00:00,,2024-02-18 04:01:00,Uttara,Dhanmondi,5.83,122.01971689728346,Completed
101156,2719,482,2024-02-18 04:00:00,2024-02-18 04:22:00,2024-02-18 05:00:00,Mirpur,Banani,1.49,49.6485965434843,CANCELLED
101157,1280,239,2024-02-18 05:00:00,2024-02-18 05:16:00,2024-02-18 05:33:00,Dhanmondi,Banani,8.58,283.423671385919,completed
101158,4266,685,2024-02-18 06:00:00,2024-02-18 06:18:00,2024-02-18 07:01:00,Uttara,Mirpur,6.43,163.05878042651855,Completed
101159,2887,419,2024-02-18 07:00:00,,2024-02-18 08:09:00,Mirpur,Dhanmondi,2.42,80.7451373945784,Completed
101160,4266,328,2024-02-18 08:00:00,2024-02-18 08:07:00,2024-02-18 08:56:00,Banani,Dhanmondi,12.23,353.5096923982951,Completed
101161,1666,719,2024-02-18 09:00:00,2024-02-18 09:04:00,2024-02-18 09:56:00,Dhanmondi,Gulshan,13.81,443.1433547799656,Completed
101162,1092,459,2024-02-18 10:00:00,2024-02-18 10:14:00,2024-02-18 10:32:00,Uttara,Mirpur,11.59,306.10889172120324,Completed
101163,1671,565,2024-02-18 11:00:00,2024-02-18 11:17:00,2024-02-18 11:32:00,Dhanmondi,Mirpur,12.51,271.47919612627214,CANCELLED
101164,2969,743,2024-02-18 12:00:00,2024-02-18 12:09:00,2024-02-18 12:55:00,Mirpur,Gulshan,4.03,106.81880093695169,Completed
101165,1060,723,2024-02-18 13:00:00,,2024-02-18 13:58:00,Gulshan,Gulshan,4.69,125.97104078908178,Completed
101166,3681,215,2024-02-18 14:00:00,2024-02-18 14:18:00,2024-02-18 14:26:00,Dhanmondi,Banani,3.92,110.79551859782745,completed
101167,4122,328,2024-02-18 15:00:00,2024-02-18 15:18:00,2024-02-18 16:15:00,Dhanmondi,Mirpur,11.71,252.7456035216628,Completed
101168,4474,774,2024-02-18 16:00:00,2024-02-18 16:23:00,2024-02-18 17:00:00,Banani,Mirpur,14.27,497.60956878576934,CANCELLED
101169,4860,308,2024-02-18 17:00:00,2024-02-18 17:14:00,2024-02-18 17:25:00,Mirpur,Gulshan,11.04,261.2290575256237,Completed
101170,2028,732,2024-02-18 18:00:00,2024-02-18 18:18:00,2024-02-18 19:03:00,Dhanmondi,Uttara,13.34,306.5303359477723,CANCELLED
101171,2489,468,2024-02-18 19:00:00,2024-02-18 19:07:00,2024-02-18 19:19:00,Mirpur,Uttara,9.94,277.3463152014201,Completed
101172,1603,361,2024-02-18 20:00:00,2024-02-18 20:18:00,2024-02-18 20:59:00,Banani,Banani,6.43,180.41372890263702,Completed
101173,1681,459,2024-02-18 21:00:00,2024-02-18 21:17:00,2024-02-18 22:12:00,Mirpur,Uttara,6.96,185.1172850297907,Completed
101174,4900,301,2024-02-18 22:00:00,2024-02-18 22:15:00,2024-02-18 22:29:00,Banani,Uttara,2.05,64.73568349950156,Completed
101175,3581,705,2024-02-18 23:00:00,2024-02-18 23:14:00,2024-02-19 00:01:00,Banani,Uttara,1.44,39.959735055737816,Completed
101176,2428,770,2024-02-19 00:00:00,2024-02-19 00:07:00,2024-02-19 00:26:00,Uttara,Dhanmondi,10.74,313.02193782385694,CANCELLED
101177,3885,446,2024-02-19 01:00:00,,2024-02-19 01:46:00,Mirpur,Banani,7.14,220.3132378771738,completed
101178,4584,736,2024-02-19 02:00:00,2024-02-19 02:15:00,2024-02-19 02:34:00,Gulshan,Gulshan,8.73,177.87703704978833,Completed
101179,3692,330,2024-02-19 03:00:00,2024-02-19 03:15:00,2024-02-19 03:24:00,Uttara,Uttara,8.81,251.61062872332766,Completed
101180,3280,552,2024-02-19 04:00:00,2024-02-19 04:16:00,2024-02-19 04:49:00,Banani,Dhanmondi,4.88,162.3230352939166,Cancelled
101181,1523,395,2024-02-19 05:00:00,2024-02-19 05:09:00,2024-02-19 05:32:00,Gulshan,Uttara,7.66,155.19796656213234,Cancelled
101182,3393,581,2024-02-19 06:00:00,2024-02-19 06:16:00,2024-02-19 07:14:00,Dhanmondi,Dhanmondi,7.59,197.92998251773943,Completed
101183,4117,426,2024-02-19 07:00:00,,2024-02-19 08:18:00,Dhanmondi,Banani,6.44,218.27357168988317,CANCELLED
101184,3593,675,2024-02-19 08:00:00,2024-02-19 08:14:00,2024-02-19 08:28:00,Uttara,Uttara,12.49,315.96347726763344,Completed
101185,2968,676,2024-02-19 09:00:00,2024-02-19 09:18:00,2024-02-19 09:34:00,Gulshan,Dhanmondi,7.32,196.76842489718646,Completed
101186,2101,464,2024-02-19 10:00:00,2024-02-19 10:22:00,2024-02-19 11:20:00,Mirpur,Mirpur,9.45,328.1334924640313,Completed
101187,2753,571,2024-02-19 11:00:00,,2024-02-19 11:12:00,Gulshan,Mirpur,13.54,311.28267575286156,Cancelled
101188,2836,685,2024-02-19 12:00:00,2024-02-19 12:07:00,2024-02-19 12:42:00,Uttara,Dhanmondi,13.13,275.45200949816996,Completed
101189,4994,633,2024-02-19 13:00:00,2024-02-19 13:06:00,2024-02-19 13:28:00,Mirpur,Uttara,13.47,443.0463344835266,Completed
101190,4144,410,2024-02-19 14:00:00,2024-02-19 14:23:00,2024-02-19 14:43:00,Mirpur,Uttara,4.78,157.86896496492682,Completed
101191,3841,771,2024-02-19 15:00:00,2024-02-19 15:18:00,2024-02-19 16:02:00,Dhanmondi,Banani,1.49,40.35093960509829,Completed
101192,3296,576,2024-02-19 16:00:00,2024-02-19 16:24:00,2024-02-19 17:04:00,Gulshan,Banani,4.65,128.86595041979072,Completed
101193,3094,594,2024-02-19 17:00:00,2024-02-19 17:03:00,2024-02-19 17:32:00,Mirpur,Gulshan,4.9,159.43176816691098,Completed
101194,2144,649,2024-02-19 18:00:00,2024-02-19 18:16:00,2024-02-19 18:43:00,Uttara,Banani,13.73,426.706328636948,Completed
101195,3261,563,2024-02-19 19:00:00,2024-02-19 19:06:00,2024-02-19 19:22:00,Dhanmondi,Uttara,10.09,241.93030148554456,Completed
101196,3286,656,2024-02-19 20:00:00,2024-02-19 20:21:00,2024-02-19 20:59:00,Mirpur,Gulshan,2.14,43.34227669779575,completed
101197,2079,425,2024-02-19 21:00:00,2024-02-19 21:07:00,2024-02-19 21:47:00,Gulshan,Banani,2.9,78.86695707020924,Completed
101198,3397,330,2024-02-19 22:00:00,2024-02-19 22:07:00,2024-02-19 22:48:00,Dhanmondi,Dhanmondi,3.18,104.5701179547621,Cancelled
101199,1106,787,2024-02-19 23:00:00,2024-02-19 23:19:00,2024-02-19 23:26:00,Gulshan,Mirpur,9.83,328.6908230779644,Completed
101200,3878,675,2024-02-20 00:00:00,2024-02-20 00:19:00,2024-02-20 00:32:00,Gulshan,Banani,11.3,388.0803404044081,Completed
101201,1047,476,2024-02-20 01:00:00,2024-02-20 01:05:00,2024-02-20 02:02:00,Gulshan,Banani,13.04,432.84256927705997,Completed
101202,4644,355,2024-02-20 02:00:00,2024-02-20 02:18:00,2024-02-20 02:40:00,Dhanmondi,Dhanmondi,14.17,406.6882576786108,Completed
101203,1336,417,2024-02-20 03:00:00,2024-02-20 03:15:00,2024-02-20 04:02:00,Mirpur,Uttara,3.82,101.87590083622857,Completed
101204,2049,389,2024-02-20 04:00:00,2024-02-20 04:15:00,2024-02-20 04:54:00,Banani,Dhanmondi,5.34,168.86547270738134,completed
101205,3851,616,2024-02-20 05:00:00,2024-02-20 05:14:00,2024-02-20 06:13:00,Mirpur,Banani,4.36,135.58433488751,CANCELLED
101206,2280,745,2024-02-20 06:00:00,,2024-02-20 06:46:00,Dhanmondi,Uttara,6.02,168.9943517363553,Completed
101207,3055,240,2024-02-20 07:00:00,2024-02-20 07:13:00,2024-02-20 07:58:00,Banani,Gulshan,13.81,294.2898652254869,Completed
101208,1624,506,2024-02-20 08:00:00,2024-02-20 08:24:00,2024-02-20 08:42:00,Banani,Banani,9.05,306.7155428263243,CANCELLED
101209,2890,537,2024-02-20 09:00:00,2024-02-20 09:16:00,2024-02-20 09:24:00,Banani,Dhanmondi,11.33,304.0296512484075,Completed
101210,2276,513,2024-02-20 10:00:00,2024-02-20 10:20:00,2024-02-20 10:53:00,Uttara,Gulshan,7.86,200.03705288792756,Completed
101211,2715,274,2024-02-20 11:00:00,2024-02-20 11:12:00,2024-02-20 11:57:00,Dhanmondi,Mirpur,1.4,41.220915298544206,CANCELLED
101212,3766,478,2024-02-20 12:00:00,2024-02-20 12:16:00,2024-02-20 13:05:00,Uttara,Gulshan,1.9,57.20438189325884,CANCELLED
101213,1302,375,2024-02-20 13:00:00,,2024-02-20 14:07:00,Banani,Dhanmondi,8.53,197.55751898402707,Completed
101214,1638,472,2024-02-20 14:00:00,2024-02-20 14:04:00,2024-02-20 14:23:00,Uttara,Gulshan,11.06,360.0481543539717,Completed
101215,1055,488,2024-02-20 15:00:00,2024-02-20 15:18:00,2024-02-20 15:50:00,Uttara,Dhanmondi,4.01,97.63971618379202,Completed
101216,1725,471,2024-02-20 16:00:00,2024-02-20 16:04:00,2024-02-20 16:50:00,Dhanmondi,Banani,11.11,253.31087625362088,completed
101217,1525,265,2024-02-20 17:00:00,2024-02-20 17:20:00,2024-02-20 17:40:00,Gulshan,Uttara,12.35,322.28557274129565,CANCELLED
101218,1473,682,2024-02-20 18:00:00,2024-02-20 18:21:00,2024-02-20 18:37:00,Uttara,Mirpur,6.77,209.58837621513757,Completed
101219,1027,447,2024-02-20 19:00:00,2024-02-20 19:05:00,2024-02-20 20:01:00,Uttara,Uttara,11.45,394.8174421470362,Cancelled
101220,3125,355,2024-02-20 20:00:00,2024-02-20 20:04:00,2024-02-20 20:13:00,Banani,Uttara,6.66,214.0471983107062,Cancelled
101221,4287,246,2024-02-20 21:00:00,2024-02-20 21:17:00,2024-02-20 21:55:00,Banani,Uttara,10.5,358.1048694830552,Completed
101222,4457,653,2024-02-20 22:00:00,2024-02-20 22:13:00,2024-02-20 22:59:00,Banani,Dhanmondi,11.7,258.67631861543043,completed
101223,1364,400,2024-02-20 23:00:00,,2024-02-20 23:14:00,Mirpur,Dhanmondi,14.89,313.6973380262022,Completed
101224,3713,323,2024-02-21 00:00:00,2024-02-21 00:18:00,2024-02-21 01:01:00,Uttara,Mirpur,5.84,165.6549371430244,Completed
101225,1525,200,2024-02-21 01:00:00,2024-02-21 01:08:00,2024-02-21 01:44:00,Banani,Dhanmondi,6.75,164.39262015820847,Completed
101226,3746,390,2024-02-21 02:00:00,2024-02-21 02:12:00,2024-02-21 02:42:00,Dhanmondi,Dhanmondi,3.32,107.63713765386977,Cancelled
101227,2335,778,2024-02-21 03:00:00,,2024-02-21 03:40:00,Mirpur,Dhanmondi,3.86,116.10809775419469,Completed
101228,1882,715,2024-02-21 04:00:00,2024-02-21 04:02:00,2024-02-21 04:54:00,Gulshan,Dhanmondi,10.71,370.1474795443179,Completed
101229,2030,641,2024-02-21 05:00:00,2024-02-21 05:04:00,2024-02-21 05:35:00,Uttara,Banani,13.84,329.69489304981875,completed
101230,2026,342,2024-02-21 06:00:00,2024-02-21 06:05:00,2024-02-21 06:33:00,Uttara,Mirpur,6.52,177.9096863839417,Completed
101231,2646,390,2024-02-21 07:00:00,2024-02-21 07:14:00,2024-02-21 07:53:00,Dhanmondi,Dhanmondi,3.52,96.86549720805866,CANCELLED
101232,1918,732,2024-02-21 08:00:00,2024-02-21 08:07:00,2024-02-21 08:57:00,Gulshan,Mirpur,4.99,117.70238309507462,Completed
101233,3797,426,2024-02-21 09:00:00,2024-02-21 09:15:00,2024-02-21 10:01:00,Gulshan,Gulshan,7.37,212.63482531339926,Completed
101234,3410,512,2024-02-21 10:00:00,,2024-02-21 11:04:00,Mirpur,Banani,5.07,135.11189924132617,Completed
101235,2774,501,2024-02-21 11:00:00,2024-02-21 11:17:00,2024-02-21 12:00:00,Uttara,Dhanmondi,4.27,114.01251566115138,CANCELLED
101236,2531,659,2024-02-21 12:00:00,2024-02-21 12:16:00,2024-02-21 12:46:00,Banani,Banani,11.3,287.483861831336,Completed
101237,4345,600,2024-02-21 13:00:00,2024-02-21 13:16:00,2024-02-21 14:09:00,Dhanmondi,Banani,1.11,22.48187371788516,Completed
101238,4577,750,2024-02-21 14:00:00,2024-02-21 14:05:00,2024-02-21 14:47:00,Dhanmondi,Gulshan,8.55,237.95871413432172,Cancelled
101239,3853,592,2024-02-21 15:00:00,2024-02-21 15:09:00,2024-02-21 15:36:00,Dhanmondi,Mirpur,12.11,303.0977693549651,Completed
101240,3786,406,2024-02-21 16:00:00,2024-02-21 16:17:00,2024-02-21 16:43:00,Dhanmondi,Banani,4.73,94.6936447044382,CANCELLED
101241,2906,409,2024-02-21 17:00:00,,2024-02-21 17:25:00,Banani,Uttara,9.45,232.65102056107884,completed
101242,4086,314,2024-02-21 18:00:00,2024-02-21 18:05:00,2024-02-21 18:58:00,Banani,Gulshan,10.36,250.49884296214822,Completed
101243,2215,450,2024-02-21 19:00:00,2024-02-21 19:14:00,2024-02-21 19:27:00,Mirpur,Uttara,10.17,263.4205157742656,Completed
101244,2654,418,2024-02-21 20:00:00,2024-02-21 20:14:00,2024-02-21 20:22:00,Uttara,Gulshan,7.24,159.1191260752729,Completed
101245,1484,606,2024-02-21 21:00:00,2024-02-21 21:03:00,2024-02-21 21:14:00,Banani,Uttara,5.85,161.54925561172865,Completed
101246,3075,642,2024-02-21 22:00:00,2024-02-21 22:04:00,2024-02-21 22:31:00,Mirpur,Uttara,12.7,385.90988715470377,completed
101247,1713,553,2024-02-21 23:00:00,2024-02-21 23:23:00,2024-02-21 23:29:00,Gulshan,Banani,11.62,342.24134468621196,CANCELLED
101248,2062,757,2024-02-22 00:00:00,2024-02-22 00:09:00,2024-02-22 01:02:00,Uttara,Banani,5.5,176.30978317445823,Completed
101249,2976,749,2024-02-22 01:00:00,2024-02-22 01:16:00,2024-02-22 01:44:00,Banani,Gulshan,2.44,65.34350334032716,Completed
101250,2296,341,2024-02-22 02:00:00,2024-02-22 02:12:00,2024-02-22 02:56:00,Gulshan,Mirpur,2.01,55.8506156697428,Completed
101251,2254,700,2024-02-22 03:00:00,,2024-02-22 04:09:00,Mirpur,Banani,2.32,74.60198754189263,Completed
101252,3133,746,2024-02-22 04:00:00,2024-02-22 04:08:00,2024-02-22 04:43:00,Banani,Banani,9.16,241.96614087056338,Completed
101253,4545,741,2024-02-22 05:00:00,2024-02-22 05:14:00,2024-02-22 06:05:00,Banani,Dhanmondi,1.72,52.501263227409595,Completed
101254,1125,706,2024-02-22 06:00:00,2024-02-22 06:03:00,2024-02-22 06:38:00,Gulshan,Banani,5.72,151.68888323600368,Completed
101255,3859,795,2024-02-22 07:00:00,2024-02-22 07:09:00,2024-02-22 08:00:00,Banani,Mirpur,11.54,303.11013526995146,Completed
101256,1536,480,2024-02-22 08:00:00,2024-02-22 08:08:00,2024-02-22 08:52:00,Dhanmondi,Dhanmondi,5.12,160.78379196383952,Cancelled
101257,3192,623,2024-02-22 09:00:00,2024-02-22 09:13:00,2024-02-22 10:05:00,Banani,Uttara,11.69,264.4576531270001,Completed
101258,4596,469,2024-02-22 10:00:00,2024-02-22 10:20:00,2024-02-22 11:15:00,Uttara,Uttara,11.44,286.901352785174,completed
101259,4283,353,2024-02-22 11:00:00,2024-02-22 11:08:00,2024-02-22 11:55:00,Gulshan,Dhanmondi,4.44,103.72987363134368,Completed
101260,3072,282,2024-02-22 12:00:00,,2024-02-22 12:49:00,Uttara,Dhanmondi,11.2,284.3304704185563,completed
101261,2603,625,2024-02-22 13:00:00,2024-02-22 13:17:00,2024-02-22 14:16:00,Mirpur,Dhanmondi,11.47,269.03598818807444,Completed
101262,4465,474,2024-02-22 14:00:00,2024-02-22 14:04:00,2024-02-22 14:32:00,Uttara,Gulshan,6.56,188.21351409892682,completed
101263,1066,483,2024-02-22 15:00:00,2024-02-22 15:11:00,2024-02-22 16:04:00,Dhanmondi,Mirpur,3.95,126.29162005510733,completed
101264,1232,372,2024-02-22 16:00:00,2024-02-22 16:07:00,2024-02-22 16:37:00,Dhanmondi,Mirpur,8.3,263.9333261216288,Completed
101265,3156,526,2024-02-22 17:00:00,2024-02-22 17:19:00,2024-02-22 17:39:00,Uttara,Uttara,13.9,353.99845110842324,Completed
101266,2169,262,2024-02-22 18:00:00,2024-02-22 18:19:00,2024-02-22 19:10:00,Mirpur,Uttara,9.95,346.57249057971853,CANCELLED
101267,3158,272,2024-02-22 19:00:00,2024-02-22 19:06:00,2024-02-22 19:23:00,Banani,Uttara,3.42,98.86472890940757,Cancelled
101268,3275,574,2024-02-22 20:00:00,2024-02-22 20:22:00,2024-02-22 20:41:00,Dhanmondi,Banani,10.56,274.4650078016819,CANCELLED
101269,1110,707,2024-02-22 21:00:00,2024-02-22 21:08:00,2024-02-22 21:39:00,Uttara,Uttara,6.98,227.08096253657726,Cancelled
101270,2493,597,2024-02-22 22:00:00,2024-02-22 22:03:00,2024-02-22 22:11:00,Uttara,Dhanmondi,9.28,287.1984625598556,Completed
101271,3081,319,2024-02-22 23:00:00,2024-02-22 23:12:00,2024-02-22 23:32:00,Uttara,Uttara,11.28,352.37738699063846,Completed
101272,1622,636,2024-02-23 00:00:00,2024-02-23 00:14:00,2024-02-23 00:48:00,Banani,Dhanmondi,8.21,188.3545609197263,Completed
101273,4847,664,2024-02-23 01:00:00,2024-02-23 01:24:00,2024-02-23 02:12:00,Gulshan,Gulshan,12.4,335.1083211705512,CANCELLED
101274,4440,485,2024-02-23 02:00:00,2024-02-23 02:06:00,2024-02-23 02:40:00,Mirpur,Banani,11.11,365.82365800192,Completed
101275,3795,464,2024-02-23 03:00:00,2024-02-23 03:07:00,2024-02-23 03:47:00,Gulshan,Banani,9.61,264.8570787996853,Completed
101276,3642,519,2024-02-23 04:00:00,2024-02-23 04:15:00,2024-02-23 04:22:00,Mirpur,Mirpur,3.11,94.083070480592,Cancelled
101277,4625,575,2024-02-23 05:00:00,2024-02-23 05:13:00,2024-02-23 05:39:00,Mirpur,Gulshan,12.7,366.00137614302736,Cancelled
101278,3472,288,2024-02-23 06:00:00,2024-02-23 06:05:00,2024-02-23 06:58:00,Uttara,Dhanmondi,14.1,460.15846060243786,Completed
101279,3660,402,2024-02-23 07:00:00,2024-02-23 07:24:00,2024-02-23 07:50:00,Dhanmondi,Gulshan,2.92,70.86376478155819,Completed
101280,2541,533,2024-02-23 08:00:00,2024-02-23 08:07:00,2024-02-23 09:01:00,Uttara,Banani,7.84,224.4758926794365,Completed
101281,3739,421,2024-02-23 09:00:00,,2024-02-23 10:05:00,Banani,Dhanmondi,4.62,100.94016249307941,Completed
101282,2305,240,2024-02-23 10:00:00,2024-02-23 10:19:00,2024-02-23 11:18:00,Mirpur,Gulshan,11.56,350.8825486796878,Cancelled
101283,4391,267,2024-02-23 11:00:00,2024-02-23 11:16:00,2024-02-23 12:09:00,Dhanmondi,Banani,11.1,343.8726450857265,Completed
101284,2761,713,2024-02-23 12:00:00,2024-02-23 12:09:00,2024-02-23 12:25:00,Mirpur,Dhanmondi,2.97,61.30840265896988,completed
101285,4514,797,2024-02-23 13:00:00,2024-02-23 13:10:00,2024-02-23 14:09:00,Mirpur,Dhanmondi,13.28,400.2175599546946,completed
101286,2975,326,2024-02-23 14:00:00,2024-02-23 14:06:00,2024-02-23 14:31:00,Uttara,Banani,3.53,92.55784366307839,Completed
101287,3362,454,2024-02-23 15:00:00,2024-02-23 15:11:00,2024-02-23 15:19:00,Dhanmondi,Dhanmondi,12.16,265.83527020240604,Completed
101288,1876,215,2024-02-23 16:00:00,2024-02-23 16:21:00,2024-02-23 16:56:00,Dhanmondi,Banani,7.4,194.60973779452993,Completed
101289,2989,676,2024-02-23 17:00:00,2024-02-23 17:07:00,2024-02-23 17:55:00,Mirpur,Uttara,5.6,128.31556609442885,Completed
101290,4812,261,2024-02-23 18:00:00,2024-02-23 18:17:00,2024-02-23 18:52:00,Dhanmondi,Uttara,3.22,84.47152540155619,Completed
101291,4448,631,2024-02-23 19:00:00,2024-02-23 19:04:00,2024-02-23 19:31:00,Dhanmondi,Dhanmondi,3.35,86.31303615491602,completed
101292,2312,467,2024-02-23 20:00:00,2024-02-23 20:11:00,2024-02-23 21:09:00,Uttara,Dhanmondi,10.27,319.14923166999966,Completed
101293,2460,234,2024-02-23 21:00:00,2024-02-23 21:12:00,2024-02-23 22:09:00,Gulshan,Banani,8.71,275.3512626744348,completed
101294,3709,775,2024-02-23 22:00:00,2024-02-23 22:12:00,2024-02-23 22:36:00,Banani,Dhanmondi,2.71,78.87571480073183,Completed
101295,3324,693,2024-02-23 23:00:00,2024-02-23 23:18:00,2024-02-23 23:37:00,Gulshan,Mirpur,2.58,52.47798079246072,Completed
101296,2733,761,2024-02-24 00:00:00,2024-02-24 00:05:00,2024-02-24 00:32:00,Dhanmondi,Uttara,2.01,68.27032171399046,CANCELLED
101297,2605,668,2024-02-24 01:00:00,2024-02-24 01:05:00,2024-02-24 01:37:00,Mirpur,Dhanmondi,11.41,345.648825888507,Completed
101298,2526,524,2024-02-24 02:00:00,2024-02-24 02:18:00,2024-02-24 02:38:00,Banani,Dhanmondi,10.97,225.0268612845316,Completed
101299,3671,503,2024-02-24 03:00:00,2024-02-24 03:10:00,2024-02-24 03:51:00,Banani,Gulshan,1.82,58.75413814854542,Completed
101300,3563,475,2024-02-24 04:00:00,,2024-02-24 04:45:00,Mirpur,Dhanmondi,8.84,203.3552921156063,Completed
101301,4421,400,2024-02-24 05:00:00,2024-02-24 05:06:00,2024-02-24 05:25:00,Banani,Mirpur,2.19,62.82741607741085,Cancelled
101302,3890,644,2024-02-24 06:00:00,2024-02-24 06:23:00,2024-02-24 06:44:00,Mirpur,Uttara,13.65,368.5433872473008,Completed
101303,4517,523,2024-02-24 07:00:00,2024-02-24 07:07:00,2024-02-24 08:01:00,Banani,Gulshan,13.7,360.2768697739682,Completed
101304,4901,234,2024-02-24 08:00:00,2024-02-24 08:04:00,2024-02-24 08:45:00,Gulshan,Banani,10.78,359.466708544115,Completed
101305,3397,681,2024-02-24 09:00:00,2024-02-24 09:23:00,2024-02-24 09:40:00,Banani,Banani,13.97,371.0490586469459,CANCELLED
101306,2630,679,2024-02-24 10:00:00,2024-02-24 10:02:00,2024-02-24 10:25:00,Uttara,Uttara,12.36,261.16879939806216,Completed
101307,4735,264,2024-02-24 11:00:00,,2024-02-24 11:55:00,Mirpur,Banani,12.6,430.91471944362604,Completed
101308,3870,207,2024-02-24 12:00:00,2024-02-24 12:23:00,2024-02-24 13:12:00,Banani,Mirpur,8.98,303.59609564797785,Completed
101309,2160,500,2024-02-24 13:00:00,2024-02-24 13:17:00,2024-02-24 13:39:00,Mirpur,Dhanmondi,5.28,159.80706901486263,Completed
101310,1758,542,2024-02-24 14:00:00,2024-02-24 14:24:00,2024-02-24 14:42:00,Uttara,Uttara,4.05,109.42447108402051,Completed
101311,3946,630,2024-02-24 15:00:00,2024-02-24 15:12:00,2024-02-24 15:52:00,Banani,Gulshan,5.58,119.37233788537274,Completed
101312,1242,623,2024-02-24 16:00:00,2024-02-24 16:14:00,2024-02-24 16:54:00,Banani,Dhanmondi,9.8,312.239973430889,Completed
101313,3590,531,2024-02-24 17:00:00,2024-02-24 17:11:00,2024-02-24 17:35:00,Uttara,Banani,3.42,72.27201700995269,Completed
101314,2063,637,2024-02-24 18:00:00,2024-02-24 18:04:00,2024-02-24 19:00:00,Uttara,Banani,4.62,97.1540482532336,Completed
101315,1228,787,2024-02-24 19:00:00,2024-02-24 19:10:00,2024-02-24 19:33:00,Uttara,Gulshan,7.55,211.85872015625844,CANCELLED
101316,3595,373,2024-02-24 20:00:00,2024-02-24 20:13:00,2024-02-24 21:02:00,Mirpur,Mirpur,4.26,95.4321945477985,Cancelled
101317,1919,758,2024-02-24 21:00:00,2024-02-24 21:24:00,2024-02-24 22:12:00,Uttara,Gulshan,9.24,185.87141505337237,Completed
101318,2246,726,2024-02-24 22:00:00,2024-02-24 22:15:00,2024-02-24 22:26:00,Mirpur,Uttara,13.92,366.74608439192014,Completed
101319,1005,225,2024-02-24 23:00:00,,2024-02-24 23:50:00,Gulshan,Gulshan,11.47,253.00822469851187,Completed
101320,4393,605,2024-02-25 00:00:00,2024-02-25 00:19:00,2024-02-25 01:16:00,Banani,Banani,10.33,231.47186359774312,completed
101321,1467,431,2024-02-25 01:00:00,2024-02-25 01:18:00,2024-02-25 01:26:00,Banani,Mirpur,9.16,193.767521762235,Completed
