"trip_id","customer_id","driver_id","pickup_location","drop_location","customer_segment","driver_city","vehicle_type","rating","payment_type","discount","final_amount","trip_status","distance_km","fare","pickup_time","drop_time","trip_duration_min","realized_revenue"
"101109","2331","476","Dhanmondi","Banani","Regular","Dhaka","bike","4.0","wallet","22.03","96.38","completed","3.65","118.41","2024-02-16 05:19:00","2024-02-16 05:44:00","25.0000000000000000","96.38"
"101110","1248","731","Uttara","Banani","Regular","Dhaka","bike","4.6","wallet","47.11","37.25","completed","3.69","84.36","2024-02-16 06:11:00","2024-02-16 06:21:00","10.0000000000000000","37.25"
"101111","1165","353","Uttara","Uttara","Regular","Dhaka","car","4.8","cash","21.61","304.28","cancelled","10.15","325.89","2024-02-16 07:21:00","2024-02-16 07:26:00","5.0000000000000000","0"
"101112","4552","582","Dhanmondi","Banani","Regular","Dhaka","car","4.3","wallet","33.50","18.76","cancelled","1.75","52.26","2024-02-16 08:18:00","2024-02-16 08:26:00","8.0000000000000000","0"
"101113","4031","267","Uttara","Mirpur","Regular","Dhaka","bike","3.6","wallet","12.98","110.40","cancelled","5.39","123.38","2024-02-16 09:09:00","2024-02-16 09:24:00","15.0000000000000000","0"
"101114","2358","413","Dhanmondi","Dhanmondi","Premium","Dhaka","bike","4.1","card","31.83","43.99","completed","3.09","75.82","2024-02-16 10:24:00","2024-02-16 11:12:00","48.0000000000000000","43.99"
"101115","2019","575","Banani","Dhanmondi","Premium","Dhaka","bike","3.6","card","26.91","173.52","completed","9.12","200.43","2024-02-16 11:12:00","2024-02-16 11:42:00","30.0000000000000000","173.52"
"101116","1541","412","Dhanmondi","Gulshan","Regular","Dhaka","car","3.6","wallet","30.34","233.80","completed","10.26","264.14","2024-02-16 12:06:00","2024-02-16 12:47:00","41.0000000000000000","233.80"
"101117","1758","278","Mirpur","Dhanmondi","Regular","Dhaka","car","3.7","cash","34.13","221.78","completed","11.10","255.91","2024-02-16 13:14:00","2024-02-16 13:41:00","27.0000000000000000","221.78"
"101118","4177","580","Mirpur","Uttara","Regular","Dhaka","bike","4.2","card","8.67","126.88","completed","4.57","135.55","2024-02-16 14:22:00","2024-02-16 14:55:00","33.0000000000000000","126.88"
"101119","4634","257","Gulshan","Mirpur","Premium","Dhaka","bike","3.9","wallet","15.06","63.50","completed","2.25","78.56","2024-02-16 15:24:00","2024-02-16 15:49:00","25.0000000000000000","63.50"
"101120","3128","225","Uttara","Gulshan","Regular","Dhaka","car","4.1","card","36.81","5.57","completed","2.10","42.38","2024-02-16 16:06:00","2024-02-16 16:58:00","52.0000000000000000","5.57"
"101121","3180","646","Uttara","Uttara","Regular","Dhaka","bike","3.9","card","8.19","187.76","completed","6.97","195.95","2024-02-16 17:14:00","2024-02-16 18:03:00","49.0000000000000000","187.76"
"101122","1796","265","Dhanmondi","Uttara","Regular","Dhaka","car","4.1","cash","17.21","390.13","completed","14.24","407.34","2024-02-16 18:07:00","2024-02-16 18:56:00","49.0000000000000000","390.13"
"101123","3947","453","Uttara","Uttara","Regular","Dhaka","car","4.6","wallet","33.32","103.22","completed","4.05","136.54","2024-02-16 19:06:00","2024-02-16 19:59:00","53.0000000000000000","103.22"
"101124","1137","243","Mirpur","Banani","Regular","Dhaka","car","4.1","card","46.88","79.76","completed","4.59","126.64","2024-02-16 20:10:00","2024-02-16 20:41:00","31.0000000000000000","79.76"
"101125","3231","296","Banani","Uttara","Regular","Dhaka","bike","4.7","wallet","3.77","64.08","completed","2.41","67.85","2024-02-16 21:17:00","2024-02-16 22:00:00","43.0000000000000000","64.08"
"101126","4472","753","Dhanmondi","Banani","Regular","Dhaka","car","3.8","cash","25.83","230.84","completed","9.48","256.67","2024-02-16 22:03:00","2024-02-16 22:47:00","44.0000000000000000","230.84"
"101127","2353","426","Uttara","Dhanmondi","Regular","Dhaka","car","4.6","cash","4.10","248.73","completed","10.52","252.83","2024-02-16 23:02:00","2024-02-16 23:19:00","17.0000000000000000","248.73"
"101128","3832","635","Mirpur","Banani","Regular","Dhaka","car","4.1","card","18.96","189.44","completed","10.00","208.40","2024-02-17 00:09:00","2024-02-17 00:36:00","27.0000000000000000","189.44"
"101129","4579","578","Gulshan","Uttara","Regular","Dhaka","car","3.9","cash","8.77","332.49","cancelled","13.06","341.26","2024-02-17 01:20:00","2024-02-17 01:40:00","20.0000000000000000","0"
"101130","2875","377","Uttara","Mirpur","Regular","Dhaka","bike","4.0","card","32.47","129.89","completed","7.81","162.36","2024-02-17 02:12:00","2024-02-17 02:46:00","34.0000000000000000","129.89"
"101131","4031","626","Banani","Mirpur","Regular","Dhaka","bike","4.5","wallet","37.89","43.49","completed","2.88","81.38","2024-02-17 03:00:00","2024-02-17 03:21:00","21.0000000000000000","43.49"
"101132","1068","506","Banani","Dhanmondi","Regular","Dhaka","car","4.7","card","12.37","111.91","completed","5.05","124.28","2024-02-17 04:13:00","2024-02-17 04:57:00","44.0000000000000000","111.91"
"101133","3593","703","Uttara","Uttara","Regular","Dhaka","bike","4.8","card","35.64","251.96","completed","10.27","287.60","2024-02-17 05:08:00","2024-02-17 05:28:00","20.0000000000000000","251.96"
"101134","4845","467","Uttara","Banani","Regular","Dhaka","car","4.5","cash","22.34","188.56","completed","9.58","210.90","2024-02-17 06:14:00","2024-02-17 06:49:00","35.0000000000000000","188.56"
"101135","3100","785","Mirpur","Mirpur","Regular","Dhaka","car","4.7","wallet","14.18","272.35","completed","8.43","286.53","2024-02-17 07:09:00","2024-02-17 08:06:00","57.0000000000000000","272.35"
"101136","2473","207","Uttara","Gulshan","Regular","Dhaka","car","3.8","wallet","26.17","326.72","completed","10.56","352.89","2024-02-17 08:00:00","2024-02-17 09:09:00","69.0000000000000000","326.72"
"101137","1204","707","Gulshan","Uttara","Regular","Dhaka","bike","4.2","card","18.98","207.69","completed","9.92","226.67","2024-02-17 09:10:00","2024-02-17 09:39:00","29.0000000000000000","207.69"
"101138","3173","675","Mirpur","Uttara","Regular","Dhaka","car","4.5","wallet","11.50","324.02","completed","13.34","335.52","2024-02-17 10:08:00","2024-02-17 10:56:00","48.0000000000000000","324.02"
"101139","4818","496","Dhanmondi","Gulshan","Premium","Dhaka","car","4.2","wallet","37.84","230.82","completed","9.20","268.66","2024-02-17 11:00:00","2024-02-17 11:38:00","38.0000000000000000","230.82"
"101140","1042","363","Gulshan","Mirpur","Premium","Dhaka","bike","3.8","card","39.88","215.20","cancelled","11.90","255.08","2024-02-17 12:16:00","2024-02-17 12:46:00","30.0000000000000000","0"
"101141","4823","684","Mirpur","Gulshan","Regular","Dhaka","bike","3.5","card","40.02","73.41","completed","4.48","113.43","2024-02-17 13:03:00","2024-02-17 13:44:00","41.0000000000000000","73.41"
"101142","2906","796","Mirpur","Dhanmondi","Premium","Dhaka","car","3.7","wallet","19.11","230.20","completed","10.49","249.31","2024-02-17 14:24:00","2024-02-17 15:16:00","52.0000000000000000","230.20"
"101143","3158","271","Banani","Banani","Regular","Dhaka","car","4.3","card","8.48","451.30","completed","13.63","459.78","2024-02-17 15:21:00","2024-02-17 15:58:00","37.0000000000000000","451.30"
"101144","1760","766","Mirpur","Banani","Regular","Dhaka","car","3.9","cash","42.02","167.82","cancelled","6.40","209.84","2024-02-17 16:13:00","2024-02-17 16:45:00","32.0000000000000000","0"
"101145","4734","758","Gulshan","Mirpur","Regular","Dhaka","bike","4.7","wallet","16.46","325.33","completed","11.91","341.79","2024-02-17 17:02:00","2024-02-17 17:15:00","13.0000000000000000","325.33"
"101146","4254","437","Uttara","Gulshan","Premium","Dhaka","car","4.0","card","37.40","272.63","completed","11.15","310.03","2024-02-17 18:24:00","2024-02-17 18:40:00","16.0000000000000000","272.63"
"101147","3895","303","Gulshan","Uttara","Regular","Dhaka","bike","4.0","wallet","40.87","21.28","completed","1.83","62.15","2024-02-17 19:23:00","2024-02-17 19:32:00","9.0000000000000000","21.28"
"101148","3142","409","Dhanmondi","Uttara","Regular","Dhaka","bike","3.6","wallet","38.41","272.23","completed","9.14","310.64","2024-02-17 20:09:00","2024-02-17 21:07:00","58.0000000000000000","272.23"
"101149","2994","753","Mirpur","Uttara","Regular","Dhaka","car","3.8","cash","19.49","77.91","completed","2.82","97.40","2024-02-17 21:06:00","2024-02-17 22:02:00","56.0000000000000000","77.91"
"101150","4445","667","Mirpur","Dhanmondi","Premium","Dhaka","car","4.5","cash","46.90","271.25","completed","14.54","318.15","2024-02-17 22:16:00","2024-02-17 23:14:00","58.0000000000000000","271.25"
"101151","2935","653","Mirpur","Dhanmondi","Regular","Dhaka","bike","3.7","wallet","33.01","243.96","completed","12.36","276.97","2024-02-17 23:02:00","2024-02-17 23:34:00","32.0000000000000000","243.96"
"101152","4591","467","Mirpur","Uttara","Regular","Dhaka","car","4.5","cash","28.79","47.79","cancelled","2.54","76.58","2024-02-18 00:02:00","2024-02-18 00:41:00","39.0000000000000000","0"
"101153","1899","585","Banani","Mirpur","Regular","Dhaka","bike","4.7","card","34.90","41.03","completed","2.70","75.93","2024-02-18 01:11:00","2024-02-18 01:20:00","9.0000000000000000","41.03"
"101154","1359","586","Banani","Dhanmondi","Regular","Dhaka","bike","3.7","wallet","2.24","186.74","completed","9.32","188.98","2024-02-18 02:23:00","2024-02-18 03:01:00","38.0000000000000000","186.74"
"101155","3947","458","Uttara","Dhanmondi","Regular","Dhaka","bike","4.6","cash","19.53","102.49","completed","5.83","122.02","2024-02-18 03:00:00","2024-02-18 04:01:00","61.0000000000000000","102.49"
"101156","2719","482","Mirpur","Banani","Regular","Dhaka","car","3.7","wallet","44.06","5.59","cancelled","1.49","49.65","2024-02-18 04:22:00","2024-02-18 05:00:00","38.0000000000000000","0"
"101157","1280","239","Dhanmondi","Banani","Premium","Dhaka","bike","4.4","wallet","8.05","275.37","completed","8.58","283.42","2024-02-18 05:16:00","2024-02-18 05:33:00","17.0000000000000000","275.37"
"101158","4266","685","Uttara","Mirpur","Regular","Dhaka","bike","4.6","card","20.72","142.34","completed","6.43","163.06","2024-02-18 06:18:00","2024-02-18 07:01:00","43.0000000000000000","142.34"
"101159","2887","419","Mirpur","Dhanmondi","Regular","Dhaka","bike","4.6","card","20.26","60.49","completed","2.42","80.75","2024-02-18 07:00:00","2024-02-18 08:09:00","69.0000000000000000","60.49"
"101160","4266","328","Banani","Dhanmondi","Regular","Dhaka","car","4.4","card","17.80","335.71","completed","12.23","353.51","2024-02-18 08:07:00","2024-02-18 08:56:00","49.0000000000000000","335.71"
"101161","1666","719","Dhanmondi","Gulshan","Regular","Dhaka","car","4.4","cash","28.12","415.02","completed","13.81","443.14","2024-02-18 09:04:00","2024-02-18 09:56:00","52.0000000000000000","415.02"
"101162","1092","459","Uttara","Mirpur","Regular","Dhaka","car","4.7","cash","49.81","256.30","completed","11.59","306.11","2024-02-18 10:14:00","2024-02-18 10:32:00","18.0000000000000000","256.30"
"101163","1671","565","Dhanmondi","Mirpur","Regular","Dhaka","bike","3.6","cash","12.79","258.69","cancelled","12.51","271.48","2024-02-18 11:17:00","2024-02-18 11:32:00","15.0000000000000000","0"
"101164","2969","743","Mirpur","Gulshan","Regular","Dhaka","bike","4.0","card","35.25","71.57","completed","4.03","106.82","2024-02-18 12:09:00","2024-02-18 12:55:00","46.0000000000000000","71.57"
"101165","1060","723","Gulshan","Gulshan","Regular","Dhaka","car","4.4","wallet","37.90","88.07","completed","4.69","125.97","2024-02-18 13:00:00","2024-02-18 13:58:00","58.0000000000000000","88.07"
"101166","3681","215","Dhanmondi","Banani","Premium","Dhaka","bike","3.9","card","29.22","81.58","completed","3.92","110.80","2024-02-18 14:18:00","2024-02-18 14:26:00","8.0000000000000000","81.58"
"101167","4122","328","Dhanmondi","Mirpur","Regular","Dhaka","car","4.4","cash","4.87","247.88","completed","11.71","252.75","2024-02-18 15:18:00","2024-02-18 16:15:00","57.0000000000000000","247.88"
"101168","4474","774","Banani","Mirpur","Premium","Dhaka","car","3.9","cash","28.62","468.99","cancelled","14.27","497.61","2024-02-18 16:23:00","2024-02-18 17:00:00","37.0000000000000000","0"
"101169","4860","308","Mirpur","Gulshan","Regular","Dhaka","car","5.0","cash","47.67","213.56","completed","11.04","261.23","2024-02-18 17:14:00","2024-02-18 17:25:00","11.0000000000000000","213.56"
"101170","2028","732","Dhanmondi","Uttara","Regular","Dhaka","bike","3.5","card","17.10","289.43","cancelled","13.34","306.53","2024-02-18 18:18:00","2024-02-18 19:03:00","45.0000000000000000","0"
"101171","2489","468","Mirpur","Uttara","Regular","Dhaka","car","4.9","cash","31.98","245.37","completed","9.94","277.35","2024-02-18 19:07:00","2024-02-18 19:19:00","12.0000000000000000","245.37"
"101172","1603","361","Banani","Banani","Regular","Dhaka","car","4.4","card","47.97","132.44","completed","6.43","180.41","2024-02-18 20:18:00","2024-02-18 20:59:00","41.0000000000000000","132.44"
"101173","1681","459","Mirpur","Uttara","Regular","Dhaka","car","4.7","wallet","39.90","145.22","completed","6.96","185.12","2024-02-18 21:17:00","2024-02-18 22:12:00","55.0000000000000000","145.22"
"101174","4900","301","Banani","Uttara","Premium","Dhaka","car","4.8","card","34.42","30.32","completed","2.05","64.74","2024-02-18 22:15:00","2024-02-18 22:29:00","14.0000000000000000","30.32"
"101175","3581","705","Banani","Uttara","Regular","Dhaka","car","4.0","cash","48.56","-8.60","completed","1.44","39.96","2024-02-18 23:14:00","2024-02-19 00:01:00","47.0000000000000000","-8.60"
"101176","2428","770","Uttara","Dhanmondi","Regular","Dhaka","bike","4.2","wallet","8.53","304.49","cancelled","10.74","313.02","2024-02-19 00:07:00","2024-02-19 00:26:00","19.0000000000000000","0"
"101177","3885","446","Mirpur","Banani","Regular","Dhaka","bike","4.5","cash","38.64","181.67","completed","7.14","220.31","2024-02-19 01:00:00","2024-02-19 01:46:00","46.0000000000000000","181.67"
"101178","4584","736","Gulshan","Gulshan","Regular","Dhaka","car","4.7","wallet","20.34","157.54","completed","8.73","177.88","2024-02-19 02:15:00","2024-02-19 02:34:00","19.0000000000000000","157.54"
"101179","3692","330","Uttara","Uttara","Regular","Dhaka","car","3.9","cash","18.02","233.59","completed","8.81","251.61","2024-02-19 03:15:00","2024-02-19 03:24:00","9.0000000000000000","233.59"
"101180","3280","552","Banani","Dhanmondi","Premium","Dhaka","bike","3.7","card","26.03","136.29","cancelled","4.88","162.32","2024-02-19 04:16:00","2024-02-19 04:49:00","33.0000000000000000","0"
"101181","1523","395","Gulshan","Uttara","Regular","Dhaka","car","3.9","cash","1.69","153.51","cancelled","7.66","155.20","2024-02-19 05:09:00","2024-02-19 05:32:00","23.0000000000000000","0"
"101182","3393","581","Dhanmondi","Dhanmondi","Premium","Dhaka","car","4.8","card","15.63","182.30","completed","7.59","197.93","2024-02-19 06:16:00","2024-02-19 07:14:00","58.0000000000000000","182.30"
"101183","4117","426","Dhanmondi","Banani","Regular","Dhaka","car","4.6","card","8.31","209.96","cancelled","6.44","218.27","2024-02-19 07:00:00","2024-02-19 08:18:00","78.0000000000000000","0"
"101184","3593","675","Uttara","Uttara","Regular","Dhaka","car","4.5","wallet","6.93","309.03","completed","12.49","315.96","2024-02-19 08:14:00","2024-02-19 08:28:00","14.0000000000000000","309.03"
"101185","2968","676","Gulshan","Dhanmondi","Regular","Dhaka","bike","4.5","card","16.87","179.90","completed","7.32","196.77","2024-02-19 09:18:00","2024-02-19 09:34:00","16.0000000000000000","179.90"
"101186","2101","464","Mirpur","Mirpur","Regular","Dhaka","bike","4.4","card","40.11","288.02","completed","9.45","328.13","2024-02-19 10:22:00","2024-02-19 11:20:00","58.0000000000000000","288.02"
"101187","2753","571","Gulshan","Mirpur","Regular","Dhaka","bike","4.5","card","10.06","301.22","cancelled","13.54","311.28","2024-02-19 11:00:00","2024-02-19 11:12:00","12.0000000000000000","0"
"101188","2836","685","Uttara","Dhanmondi","Regular","Dhaka","bike","4.6","wallet","26.57","248.88","completed","13.13","275.45","2024-02-19 12:07:00","2024-02-19 12:42:00","35.0000000000000000","248.88"
"101189","4994","633","Mirpur","Uttara","Regular","Dhaka","bike","4.7","cash","37.43","405.62","completed","13.47","443.05","2024-02-19 13:06:00","2024-02-19 13:28:00","22.0000000000000000","405.62"
"101190","4144","410","Mirpur","Uttara","Regular","Dhaka","bike","4.3","cash","12.05","145.82","completed","4.78","157.87","2024-02-19 14:23:00","2024-02-19 14:43:00","20.0000000000000000","145.82"
"101191","3841","771","Dhanmondi","Banani","Regular","Dhaka","car","4.9","card","46.21","-5.86","completed","1.49","40.35","2024-02-19 15:18:00","2024-02-19 16:02:00","44.0000000000000000","-5.86"
"101192","3296","576","Gulshan","Banani","Regular","Dhaka","bike","4.6","card","43.32","85.55","completed","4.65","128.87","2024-02-19 16:24:00","2024-02-19 17:04:00","40.0000000000000000","85.55"
"101193","3094","594","Mirpur","Gulshan","Regular","Dhaka","bike","4.9","cash","12.56","146.87","completed","4.90","159.43","2024-02-19 17:03:00","2024-02-19 17:32:00","29.0000000000000000","146.87"
"101194","2144","649","Uttara","Banani","Regular","Dhaka","bike","4.7","card","49.48","377.23","completed","13.73","426.71","2024-02-19 18:16:00","2024-02-19 18:43:00","27.0000000000000000","377.23"
"101195","3261","563","Dhanmondi","Uttara","Regular","Dhaka","bike","4.5","cash","33.46","208.47","completed","10.09","241.93","2024-02-19 19:06:00","2024-02-19 19:22:00","16.0000000000000000","208.47"
"101196","3286","656","Mirpur","Gulshan","Regular","Dhaka","car","3.7","wallet","14.31","29.03","completed","2.14","43.34","2024-02-19 20:21:00","2024-02-19 20:59:00","38.0000000000000000","29.03"
"101197","2079","425","Gulshan","Banani","Regular","Dhaka","bike","4.2","card","34.05","44.82","completed","2.90","78.87","2024-02-19 21:07:00","2024-02-19 21:47:00","40.0000000000000000","44.82"
"101198","3397","330","Dhanmondi","Dhanmondi","Regular","Dhaka","car","3.9","card","33.31","71.26","cancelled","3.18","104.57","2024-02-19 22:07:00","2024-02-19 22:48:00","41.0000000000000000","0"
"101199","1106","787","Gulshan","Mirpur","Regular","Dhaka","car","4.8","cash","30.31","298.38","completed","9.83","328.69","2024-02-19 23:19:00","2024-02-19 23:26:00","7.0000000000000000","298.38"
"101200","3878","675","Gulshan","Banani","Premium","Dhaka","car","4.5","cash","35.58","352.50","completed","11.30","388.08","2024-02-20 00:19:00","2024-02-20 00:32:00","13.0000000000000000","352.50"
"101201","1047","476","Gulshan","Banani","Premium","Dhaka","bike","4.0","wallet","13.42","419.42","completed","13.04","432.84","2024-02-20 01:05:00","2024-02-20 02:02:00","57.0000000000000000","419.42"
"101202","4644","355","Dhanmondi","Dhanmondi","Regular","Dhaka","bike","4.1","card","48.95","357.74","completed","14.17","406.69","2024-02-20 02:18:00","2024-02-20 02:40:00","22.0000000000000000","357.74"
"101203","1336","417","Mirpur","Uttara","Premium","Dhaka","bike","4.8","cash","42.89","58.99","completed","3.82","101.88","2024-02-20 03:15:00","2024-02-20 04:02:00","47.0000000000000000","58.99"
"101204","2049","389","Banani","Dhanmondi","Regular","Dhaka","car","3.7","wallet","37.29","131.58","completed","5.34","168.87","2024-02-20 04:15:00","2024-02-20 04:54:00","39.0000000000000000","131.58"
"101205","3851","616","Mirpur","Banani","Regular","Dhaka","car","3.7","cash","1.32","134.26","cancelled","4.36","135.58","2024-02-20 05:14:00","2024-02-20 06:13:00","59.0000000000000000","0"
"101206","2280","745","Dhanmondi","Uttara","Regular","Dhaka","bike","3.8","cash","29.52","139.47","completed","6.02","168.99","2024-02-20 06:00:00","2024-02-20 06:46:00","46.0000000000000000","139.47"
"101207","3055","240","Banani","Gulshan","Premium","Dhaka","car","4.4","wallet","35.32","258.97","completed","13.81","294.29","2024-02-20 07:13:00","2024-02-20 07:58:00","45.0000000000000000","258.97"
"101208","1624","506","Banani","Banani","Regular","Dhaka","car","4.7","wallet","42.70","264.02","cancelled","9.05","306.72","2024-02-20 08:24:00","2024-02-20 08:42:00","18.0000000000000000","0"
"101209","2890","537","Banani","Dhanmondi","Premium","Dhaka","car","4.4","wallet","47.31","256.72","completed","11.33","304.03","2024-02-20 09:16:00","2024-02-20 09:24:00","8.0000000000000000","256.72"
"101210","2276","513","Uttara","Gulshan","Regular","Dhaka","bike","4.4","wallet","45.79","154.25","completed","7.86","200.04","2024-02-20 10:20:00","2024-02-20 10:53:00","33.0000000000000000","154.25"
"101211","2715","274","Dhanmondi","Mirpur","Premium","Dhaka","car","3.8","wallet","20.30","20.92","cancelled","1.40","41.22","2024-02-20 11:12:00","2024-02-20 11:57:00","45.0000000000000000","0"
"101212","3766","478","Uttara","Gulshan","Premium","Dhaka","car","3.7","wallet","44.83","12.37","cancelled","1.90","57.20","2024-02-20 12:16:00","2024-02-20 13:05:00","49.0000000000000000","0"
"101213","1302","375","Banani","Dhanmondi","Regular","Dhaka","bike","3.6","card","0.04","197.52","completed","8.53","197.56","2024-02-20 13:00:00","2024-02-20 14:07:00","67.0000000000000000","197.52"
"101214","1638","472","Uttara","Gulshan","Regular","Dhaka","car","4.9","wallet","17.57","342.48","completed","11.06","360.05","2024-02-20 14:04:00","2024-02-20 14:23:00","19.0000000000000000","342.48"
"101215","1055","488","Uttara","Dhanmondi","Regular","Dhaka","bike","4.5","card","5.69","91.95","completed","4.01","97.64","2024-02-20 15:18:00","2024-02-20 15:50:00","32.0000000000000000","91.95"
"101216","1725","471","Dhanmondi","Banani","Premium","Dhaka","bike","4.8","cash","44.15","209.16","completed","11.11","253.31","2024-02-20 16:04:00","2024-02-20 16:50:00","46.0000000000000000","209.16"
"101217","1525","265","Gulshan","Uttara","Regular","Dhaka","car","4.1","cash","46.40","275.89","cancelled","12.35","322.29","2024-02-20 17:20:00","2024-02-20 17:40:00","20.0000000000000000","0"
"101218","1473","682","Uttara","Mirpur","Premium","Dhaka","bike","4.6","wallet","12.80","196.79","completed","6.77","209.59","2024-02-20 18:21:00","2024-02-20 18:37:00","16.0000000000000000","196.79"
"101219","1027","447","Uttara","Uttara","Premium","Dhaka","car","4.6","cash","18.37","376.45","cancelled","11.45","394.82","2024-02-20 19:05:00","2024-02-20 20:01:00","56.0000000000000000","0"
"101220","3125","355","Banani","Uttara","Regular","Dhaka","bike","4.1","wallet","49.19","164.86","cancelled","6.66","214.05","2024-02-20 20:04:00","2024-02-20 20:13:00","9.0000000000000000","0"
"101221","4287","246","Banani","Uttara","Regular","Dhaka","bike","3.9","wallet","28.30","329.80","completed","10.50","358.10","2024-02-20 21:17:00","2024-02-20 21:55:00","38.0000000000000000","329.80"
"101222","4457","653","Banani","Dhanmondi","Premium","Dhaka","bike","3.7","card","24.85","233.83","completed","11.70","258.68","2024-02-20 22:13:00","2024-02-20 22:59:00","46.0000000000000000","233.83"
"101223","1364","400","Mirpur","Dhanmondi","Regular","Dhaka","car","3.6","cash","25.02","288.68","completed","14.89","313.70","2024-02-20 23:00:00","2024-02-20 23:14:00","14.0000000000000000","288.68"
"101224","3713","323","Uttara","Mirpur","Regular","Dhaka","car","4.2","wallet","34.81","130.84","completed","5.84","165.65","2024-02-21 00:18:00","2024-02-21 01:01:00","43.0000000000000000","130.84"
"101225","1525","200","Banani","Dhanmondi","Regular","Dhaka","bike","3.5","cash","47.73","116.66","completed","6.75","164.39","2024-02-21 01:08:00","2024-02-21 01:44:00","36.0000000000000000","116.66"
"101226","3746","390","Dhanmondi","Dhanmondi","Regular","Dhaka","bike","4.0","card","18.33","89.31","cancelled","3.32","107.64","2024-02-21 02:12:00","2024-02-21 02:42:00","30.0000000000000000","0"
"101227","2335","778","Mirpur","Dhanmondi","Regular","Dhaka","bike","5.0","cash","8.63","107.48","completed","3.86","116.11","2024-02-21 03:00:00","2024-02-21 03:40:00","40.0000000000000000","107.48"
"101228","1882","715","Gulshan","Dhanmondi","Regular","Dhaka","bike","4.6","card","9.25","360.90","completed","10.71","370.15","2024-02-21 04:02:00","2024-02-21 04:54:00","52.0000000000000000","360.90"
"101229","2030","641","Uttara","Banani","Premium","Dhaka","bike","4.3","card","1.02","328.67","completed","13.84","329.69","2024-02-21 05:04:00","2024-02-21 05:35:00","31.0000000000000000","328.67"
"101230","2026","342","Uttara","Mirpur","Regular","Dhaka","car","4.5","card","27.77","150.14","completed","6.52","177.91","2024-02-21 06:05:00","2024-02-21 06:33:00","28.0000000000000000","150.14"
"101231","2646","390","Dhanmondi","Dhanmondi","Premium","Dhaka","bike","4.0","wallet","46.46","50.41","cancelled","3.52","96.87","2024-02-21 07:14:00","2024-02-21 07:53:00","39.0000000000000000","0"
"101232","1918","732","Gulshan","Mirpur","Regular","Dhaka","bike","3.5","wallet","35.65","82.05","completed","4.99","117.70","2024-02-21 08:07:00","2024-02-21 08:57:00","50.0000000000000000","82.05"
"101233","3797","426","Gulshan","Gulshan","Premium","Dhaka","car","4.6","cash","49.65","162.98","completed","7.37","212.63","2024-02-21 09:15:00","2024-02-21 10:01:00","46.0000000000000000","162.98"
"101234","3410","512","Mirpur","Banani","Premium","Dhaka","car","4.0","wallet","45.48","89.63","completed","5.07","135.11","2024-02-21 10:00:00","2024-02-21 11:04:00","64.0000000000000000","89.63"
"101235","2774","501","Uttara","Dhanmondi","Regular","Dhaka","bike","3.6","wallet","24.59","89.42","cancelled","4.27","114.01","2024-02-21 11:17:00","2024-02-21 12:00:00","43.0000000000000000","0"
"101236","2531","659","Banani","Banani","Premium","Dhaka","car","4.0","cash","24.33","263.15","completed","11.30","287.48","2024-02-21 12:16:00","2024-02-21 12:46:00","30.0000000000000000","263.15"
"101237","4345","600","Dhanmondi","Banani","Regular","Dhaka","bike","4.8","card","31.42","-8.94","completed","1.11","22.48","2024-02-21 13:16:00","2024-02-21 14:09:00","53.0000000000000000","-8.94"
"101238","4577","750","Dhanmondi","Gulshan","Regular","Dhaka","bike","3.6","card","5.55","232.41","cancelled","8.55","237.96","2024-02-21 14:05:00","2024-02-21 14:47:00","42.0000000000000000","0"
"101239","3853","592","Dhanmondi","Mirpur","Regular","Dhaka","car","4.5","cash","30.38","272.72","completed","12.11","303.10","2024-02-21 15:09:00","2024-02-21 15:36:00","27.0000000000000000","272.72"
"101240","3786","406","Dhanmondi","Banani","Regular","Dhaka","bike","3.7","wallet","23.20","71.49","cancelled","4.73","94.69","2024-02-21 16:17:00","2024-02-21 16:43:00","26.0000000000000000","0"
"101241","2906","409","Banani","Uttara","Premium","Dhaka","bike","3.6","cash","32.14","200.51","completed","9.45","232.65","2024-02-21 17:00:00","2024-02-21 17:25:00","25.0000000000000000","200.51"
"101242","4086","314","Banani","Gulshan","Regular","Dhaka","bike","4.8","cash","28.26","222.24","completed","10.36","250.50","2024-02-21 18:05:00","2024-02-21 18:58:00","53.0000000000000000","222.24"
"101243","2215","450","Mirpur","Uttara","Regular","Dhaka","car","3.8","wallet","15.52","247.90","completed","10.17","263.42","2024-02-21 19:14:00","2024-02-21 19:27:00","13.0000000000000000","247.90"
"101244","2654","418","Uttara","Gulshan","Regular","Dhaka","bike","5.0","cash","30.39","128.73","completed","7.24","159.12","2024-02-21 20:14:00","2024-02-21 20:22:00","8.0000000000000000","128.73"
"101245","1484","606","Banani","Uttara","Regular","Dhaka","bike","3.9","wallet","18.30","143.25","completed","5.85","161.55","2024-02-21 21:03:00","2024-02-21 21:14:00","11.0000000000000000","143.25"
"101246","3075","642","Mirpur","Uttara","Premium","Dhaka","bike","4.8","wallet","9.73","376.18","completed","12.70","385.91","2024-02-21 22:04:00","2024-02-21 22:31:00","27.0000000000000000","376.18"
"101247","1713","553","Gulshan","Banani","Premium","Dhaka","bike","3.7","cash","33.75","308.49","cancelled","11.62","342.24","2024-02-21 23:23:00","2024-02-21 23:29:00","6.0000000000000000","0"
"101248","2062","757","Uttara","Banani","Regular","Dhaka","bike","3.7","card","15.32","160.99","completed","5.50","176.31","2024-02-22 00:09:00","2024-02-22 01:02:00","53.0000000000000000","160.99"
